Date,Open,High,Low,Close,Volume,Adjusted Close
2016-06-14,2076.649902,2081.300049,2064.100098,2075.320068,3759770000.0,2075.320068
2016-06-15,2077.600098,2085.649902,2069.800049,2071.5,3544720000.0,2071.5
2016-06-16,2066.360107,2079.620117,2050.370117,2077.98999,3628280000.0,2077.98999
2016-06-17,2078.199951,2078.199951,2062.840088,2071.219971,4952630000.0,2071.219971
2016-06-20,2075.580078,2100.659912,2075.580078,2083.25,3467440000.0,2083.25
2016-06-21,2085.189941,2093.659912,2083.02002,2088.899902,3232880000.0,2088.899902
2016-06-22,2089.75,2099.709961,2084.360107,2085.449951,3168160000.0,2085.449951
2016-06-23,2092.800049,2113.320068,2092.800049,2113.320068,3297940000.0,2113.320068
2016-06-24,2103.810059,2103.810059,2032.569946,2037.410034,7597449600.0,2037.410034
2016-06-27,2031.449951,2031.449951,1991.680054,2000.540039,5431220000.0,2000.540039
2016-06-28,2006.670044,2036.089966,2006.670044,2036.089966,4385810000.0,2036.089966
2016-06-29,2042.689941,2073.129883,2042.689941,2070.77002,4241740000.0,2070.77002
2016-06-30,2073.169922,2098.939941,2070.0,2098.860107,4622820000.0,2098.860107
2016-07-01,2099.340088,2108.709961,2097.899902,2102.949951,3458890000.0,2102.949951
2016-07-05,2095.050049,2095.050049,2080.860107,2088.550049,3658380000.0,2088.550049
2016-07-06,2084.429932,2100.719971,2074.02002,2099.72998,3909380000.0,2099.72998
2016-07-07,2100.419922,2109.080078,2089.389893,2097.899902,3604550000.0,2097.899902
2016-07-08,2106.969971,2131.709961,2106.969971,2129.899902,3607500000.0,2129.899902
2016-07-11,2131.719971,2143.159912,2131.719971,2137.159912,3253340000.0,2137.159912
2016-07-12,2139.5,2155.399902,2139.5,2152.139893,4097820000.0,2152.139893
2016-07-13,2153.810059,2156.449951,2146.209961,2152.429932,3502320000.0,2152.429932
2016-07-14,2157.879883,2168.98999,2157.879883,2163.75,3465610000.0,2163.75
2016-07-15,2165.129883,2169.050049,2155.790039,2161.73999,3122600000.0,2161.73999
2016-07-18,2162.040039,2168.350098,2159.629883,2166.889893,3009310000.0,2166.889893
2016-07-19,2163.790039,2164.629883,2159.01001,2163.780029,2968340000.0,2163.780029
2016-07-20,2166.100098,2175.629883,2164.889893,2173.02002,3211860000.0,2173.02002
2016-07-21,2172.909912,2174.560059,2159.75,2165.169922,3438900000.0,2165.169922
2016-07-22,2166.469971,2175.110107,2163.23999,2175.030029,3023280000.0,2175.030029
2016-07-25,2173.709961,2173.709961,2161.949951,2168.47998,3057240000.0,2168.47998
2016-07-26,2168.969971,2173.540039,2160.179932,2169.179932,3442350000.0,2169.179932
2016-07-27,2169.810059,2174.97998,2159.070068,2166.580078,3995500000.0,2166.580078
2016-07-28,2166.050049,2172.850098,2159.73999,2170.060059,3664240000.0,2170.060059
2016-07-29,2168.830078,2177.090088,2163.48999,2173.600098,4038840000.0,2173.600098
2016-08-01,2173.149902,2178.290039,2166.209961,2170.840088,3505990000.0,2170.840088
2016-08-02,2169.939941,2170.199951,2147.580078,2157.030029,3848750000.0,2157.030029
2016-08-03,2156.810059,2163.790039,2152.560059,2163.790039,3786530000.0,2163.790039
2016-08-04,2163.51001,2168.189941,2159.070068,2164.25,3709200000.0,2164.25
2016-08-05,2168.790039,2182.870117,2168.790039,2182.870117,3663070000.0,2182.870117
2016-08-08,2183.76001,2185.439941,2177.850098,2180.889893,3327550000.0,2180.889893
2016-08-09,2182.23999,2187.659912,2178.610107,2181.73999,3334300000.0,2181.73999
2016-08-10,2182.810059,2183.409912,2172.0,2175.48999,3254950000.0,2175.48999
2016-08-11,2177.969971,2188.449951,2177.969971,2185.790039,3423160000.0,2185.790039
2016-08-12,2183.73999,2186.280029,2179.419922,2184.050049,3000660000.0,2184.050049
2016-08-15,2186.080078,2193.810059,2186.080078,2190.149902,3078530000.0,2190.149902
2016-08-16,2186.23999,2186.23999,2178.139893,2178.149902,3196400000.0,2178.149902
2016-08-17,2177.840088,2183.080078,2168.5,2182.219971,3388910000.0,2182.219971
2016-08-18,2181.899902,2187.030029,2180.459961,2187.02002,3300570000.0,2187.02002
2016-08-19,2184.23999,2185.0,2175.129883,2183.870117,3084800000.0,2183.870117
2016-08-22,2181.580078,2185.149902,2175.959961,2182.639893,2777550000.0,2182.639893
2016-08-23,2187.810059,2193.419922,2186.800049,2186.899902,3041490000.0,2186.899902
2016-08-24,2185.090088,2186.659912,2171.25,2175.439941,3148280000.0,2175.439941
2016-08-25,2173.290039,2179.0,2169.73999,2172.469971,2969310000.0,2172.469971
2016-08-26,2175.100098,2187.939941,2160.389893,2169.040039,3342340000.0,2169.040039
2016-08-29,2170.189941,2183.47998,2170.189941,2180.379883,2654780000.0,2180.379883
2016-08-30,2179.449951,2182.27002,2170.409912,2176.120117,3006800000.0,2176.120117
2016-08-31,2173.560059,2173.790039,2161.350098,2170.949951,3766390000.0,2170.949951
2016-09-01,2171.330078,2173.560059,2157.090088,2170.860107,3392120000.0,2170.860107
2016-09-02,2177.48999,2184.870117,2173.590088,2179.97998,3091120000.0,2179.97998
2016-09-06,2181.610107,2186.570068,2175.100098,2186.47998,3447650000.0,2186.47998
2016-09-07,2185.169922,2187.870117,2179.070068,2186.159912,3319420000.0,2186.159912
2016-09-08,2182.76001,2184.939941,2177.48999,2181.300049,3727840000.0,2181.300049
2016-09-09,2169.080078,2169.080078,2127.810059,2127.810059,4233960000.0,2127.810059
2016-09-12,2120.860107,2163.300049,2119.120117,2159.040039,4010480000.0,2159.040039
2016-09-13,2150.469971,2150.469971,2120.27002,2127.02002,4141670000.0,2127.02002
2016-09-14,2127.860107,2141.330078,2119.899902,2125.77002,3664100000.0,2125.77002
2016-09-15,2125.360107,2151.310059,2122.360107,2147.26001,3373720000.0,2147.26001
2016-09-16,2146.47998,2146.47998,2131.199951,2139.159912,5014360000.0,2139.159912
2016-09-19,2143.98999,2153.610107,2135.909912,2139.120117,3163000000.0,2139.120117
2016-09-20,2145.939941,2150.800049,2139.169922,2139.76001,3140730000.0,2139.76001
2016-09-21,2144.580078,2165.110107,2139.570068,2163.120117,3712090000.0,2163.120117
2016-09-22,2170.939941,2179.98999,2170.939941,2177.179932,3552830000.0,2177.179932
2016-09-23,2173.290039,2173.75,2163.969971,2164.689941,3317190000.0,2164.689941
2016-09-26,2158.540039,2158.540039,2145.040039,2146.100098,3216170000.0,2146.100098
2016-09-27,2146.040039,2161.129883,2141.550049,2159.929932,3437770000.0,2159.929932
2016-09-28,2161.850098,2172.399902,2151.790039,2171.370117,3891460000.0,2171.370117
2016-09-29,2168.899902,2172.669922,2145.199951,2151.129883,4249220000.0,2151.129883
2016-09-30,2156.51001,2175.300049,2156.51001,2168.27002,4173340000.0,2168.27002
2016-10-03,2164.330078,2164.409912,2154.77002,2161.199951,3137550000.0,2161.199951
2016-10-04,2163.370117,2165.459961,2144.01001,2150.48999,3750890000.0,2150.48999
2016-10-05,2155.149902,2163.949951,2155.149902,2159.72998,3906550000.0,2159.72998
2016-10-06,2158.219971,2162.929932,2150.280029,2160.77002,3461550000.0,2160.77002
2016-10-07,2164.189941,2165.860107,2144.850098,2153.73999,3619890000.0,2153.73999
2016-10-10,2160.389893,2169.600098,2160.389893,2163.659912,2916550000.0,2163.659912
2016-10-11,2161.350098,2161.560059,2128.840088,2136.72998,3438270000.0,2136.72998
2016-10-12,2137.669922,2145.360107,2132.77002,2139.179932,2977100000.0,2139.179932
2016-10-13,2130.26001,2138.189941,2114.719971,2132.550049,3580450000.0,2132.550049
2016-10-14,2139.679932,2149.189941,2132.97998,2132.97998,3228150000.0,2132.97998
2016-10-17,2132.949951,2135.610107,2124.429932,2126.5,2830390000.0,2126.5
2016-10-18,2138.310059,2144.379883,2135.48999,2139.600098,3170000000.0,2139.600098
2016-10-19,2140.810059,2148.439941,2138.149902,2144.290039,3362670000.0,2144.290039
2016-10-20,2142.51001,2147.179932,2133.439941,2141.340088,3337170000.0,2141.340088
2016-10-21,2139.429932,2142.629883,2130.090088,2141.159912,3448850000.0,2141.159912
2016-10-24,2148.5,2154.790039,2146.909912,2151.330078,3357320000.0,2151.330078
2016-10-25,2149.719971,2151.439941,2141.929932,2143.159912,3751340000.0,2143.159912
2016-10-26,2136.969971,2145.72998,2131.590088,2139.429932,3775200000.0,2139.429932
2016-10-27,2144.060059,2147.129883,2132.52002,2133.040039,4204830000.0,2133.040039
2016-10-28,2132.22998,2140.719971,2119.360107,2126.409912,4019510000.0,2126.409912
2016-10-31,2129.780029,2133.25,2125.530029,2126.149902,3922400000.0,2126.149902
2016-11-01,2128.679932,2131.449951,2097.850098,2111.719971,4532160000.0,2111.719971
2016-11-02,2109.429932,2111.76001,2094.0,2097.939941,4248580000.0,2097.939941
2016-11-03,2098.800049,2102.560059,2085.22998,2088.659912,3886740000.0,2088.659912
2016-11-04,2083.790039,2099.070068,2083.790039,2085.179932,3837860000.0,2085.179932
2016-11-07,2100.590088,2132.0,2100.590088,2131.52002,3736060000.0,2131.52002
2016-11-08,2129.919922,2146.870117,2123.560059,2139.560059,3916930000.0,2139.560059
2016-11-09,2131.560059,2170.100098,2125.350098,2163.26001,6264150000.0,2163.26001
2016-11-10,2167.48999,2182.300049,2151.169922,2167.47998,6451640000.0,2167.47998
2016-11-11,2162.709961,2165.919922,2152.48999,2164.449951,4988050000.0,2164.449951
2016-11-14,2165.639893,2171.360107,2156.080078,2164.199951,5367200000.0,2164.199951
2016-11-15,2168.290039,2180.840088,2166.379883,2180.389893,4543860000.0,2180.389893
2016-11-16,2177.530029,2179.219971,2172.199951,2176.939941,3830590000.0,2176.939941
2016-11-17,2178.610107,2188.060059,2176.649902,2187.120117,3809160000.0,2187.120117
2016-11-18,2186.850098,2189.889893,2180.379883,2181.899902,3572400000.0,2181.899902
2016-11-21,2186.429932,2198.699951,2186.429932,2198.179932,3607010000.0,2198.179932
2016-11-22,2201.560059,2204.800049,2194.51001,2202.939941,3957940000.0,2202.939941
2016-11-23,2198.550049,2204.719971,2194.51001,2204.719971,3418640000.0,2204.719971
2016-11-25,2206.27002,2213.350098,2206.27002,2213.350098,1584600000.0,2213.350098
2016-11-28,2210.209961,2211.139893,2200.360107,2201.719971,3505650000.0,2201.719971
2016-11-29,2200.76001,2210.459961,2198.149902,2204.659912,3706560000.0,2204.659912
2016-11-30,2204.969971,2214.100098,2198.810059,2198.810059,5533980000.0,2198.810059
2016-12-01,2200.169922,2202.600098,2187.439941,2191.080078,5063740000.0,2191.080078
2016-12-02,2191.120117,2197.949951,2188.370117,2191.949951,3779500000.0,2191.949951
2016-12-05,2200.649902,2209.419922,2199.969971,2204.709961,3895230000.0,2204.709961
2016-12-06,2207.26001,2212.780029,2202.209961,2212.22998,3855320000.0,2212.22998
2016-12-07,2210.719971,2241.629883,2208.929932,2241.350098,4501820000.0,2241.350098
2016-12-08,2241.129883,2251.689941,2237.570068,2246.189941,4200580000.0,2246.189941
2016-12-09,2249.72998,2259.800049,2249.22998,2259.530029,3884480000.0,2259.530029
2016-12-12,2258.830078,2264.030029,2252.370117,2256.959961,4034510000.0,2256.959961
2016-12-13,2263.320068,2277.530029,2263.320068,2271.719971,3857590000.0,2271.719971
2016-12-14,2268.350098,2276.199951,2248.439941,2253.280029,4406970000.0,2253.280029
2016-12-15,2253.77002,2272.120117,2253.77002,2262.030029,4168200000.0,2262.030029
2016-12-16,2266.810059,2268.050049,2254.23999,2258.070068,5920340000.0,2258.070068
2016-12-19,2259.23999,2267.469971,2258.209961,2262.530029,3248370000.0,2262.530029
2016-12-20,2266.5,2272.560059,2266.139893,2270.76001,3298780000.0,2270.76001
2016-12-21,2270.540039,2271.22998,2265.149902,2265.179932,2852230000.0,2265.179932
2016-12-22,2262.929932,2263.179932,2256.080078,2260.959961,2876320000.0,2260.959961
2016-12-23,2260.25,2263.790039,2258.840088,2263.790039,2020550000.0,2263.790039
2016-12-27,2266.22998,2273.820068,2266.149902,2268.879883,1987080000.0,2268.879883
2016-12-28,2270.22998,2271.310059,2249.110107,2249.919922,2392360000.0,2249.919922
2016-12-29,2249.5,2254.51001,2244.560059,2249.26001,2336370000.0,2249.26001
2016-12-30,2251.610107,2253.580078,2233.620117,2238.830078,2670900000.0,2238.830078
2017-01-03,2251.570068,2263.879883,2245.129883,2257.830078,3770530000.0,2257.830078
2017-01-04,2261.600098,2272.820068,2261.600098,2270.75,3764890000.0,2270.75
2017-01-05,2268.179932,2271.5,2260.449951,2269.0,3761820000.0,2269.0
2017-01-06,2271.139893,2282.100098,2264.060059,2276.97998,3339890000.0,2276.97998
2017-01-09,2273.590088,2275.48999,2268.899902,2268.899902,3217610000.0,2268.899902
2017-01-10,2269.719971,2279.27002,2265.27002,2268.899902,3638790000.0,2268.899902
2017-01-11,2268.600098,2275.320068,2260.830078,2275.320068,3620410000.0,2275.320068
2017-01-12,2271.139893,2271.780029,2254.25,2270.439941,3462130000.0,2270.439941
2017-01-13,2272.73999,2278.679932,2271.51001,2274.639893,3081270000.0,2274.639893
2017-01-17,2269.139893,2272.080078,2262.810059,2267.889893,3584990000.0,2267.889893
2017-01-18,2269.139893,2272.01001,2263.350098,2271.889893,3315250000.0,2271.889893
2017-01-19,2271.899902,2274.330078,2258.409912,2263.689941,3165970000.0,2263.689941
2017-01-20,2269.959961,2276.959961,2265.01001,2271.310059,3524970000.0,2271.310059
2017-01-23,2267.780029,2271.780029,2257.02002,2265.199951,3152710000.0,2265.199951
2017-01-24,2267.879883,2284.629883,2266.679932,2280.070068,3810960000.0,2280.070068
2017-01-25,2288.879883,2299.550049,2288.879883,2298.370117,3846020000.0,2298.370117
2017-01-26,2298.629883,2300.98999,2294.080078,2296.679932,3610360000.0,2296.679932
2017-01-27,2299.02002,2299.02002,2291.620117,2294.689941,3135890000.0,2294.689941
2017-01-30,2286.01001,2286.01001,2268.040039,2280.899902,3591270000.0,2280.899902
2017-01-31,2274.02002,2279.090088,2267.209961,2278.870117,4087450000.0,2278.870117
2017-02-01,2285.590088,2289.139893,2272.439941,2279.550049,3916610000.0,2279.550049
2017-02-02,2276.689941,2283.969971,2271.649902,2280.850098,3807710000.0,2280.850098
2017-02-03,2288.540039,2298.310059,2287.879883,2297.419922,3597970000.0,2297.419922
2017-02-06,2294.280029,2296.179932,2288.570068,2292.560059,3109050000.0,2292.560059
2017-02-07,2295.870117,2299.399902,2290.159912,2293.080078,3448690000.0,2293.080078
2017-02-08,2289.550049,2295.909912,2285.379883,2294.669922,3609740000.0,2294.669922
2017-02-09,2296.699951,2311.080078,2296.610107,2307.870117,3677940000.0,2307.870117
2017-02-10,2312.27002,2319.22998,2311.100098,2316.100098,3475020000.0,2316.100098
2017-02-13,2321.719971,2331.580078,2321.419922,2328.25,3349730000.0,2328.25
2017-02-14,2326.120117,2337.580078,2322.169922,2337.580078,3520910000.0,2337.580078
2017-02-15,2335.580078,2351.300049,2334.810059,2349.25,3775590000.0,2349.25
2017-02-16,2349.639893,2351.310059,2338.870117,2347.219971,3672370000.0,2347.219971
2017-02-17,2343.01001,2351.159912,2339.580078,2351.159912,3513060000.0,2351.159912
2017-02-21,2354.909912,2366.709961,2354.909912,2365.379883,3579780000.0,2365.379883
2017-02-22,2361.110107,2365.129883,2358.340088,2362.820068,3468670000.0,2362.820068
2017-02-23,2367.5,2368.26001,2355.090088,2363.810059,4015260000.0,2363.810059
2017-02-24,2355.72998,2367.340088,2352.870117,2367.340088,3831570000.0,2367.340088
2017-02-27,2365.22998,2371.540039,2361.870117,2369.72998,3582610000.0,2369.72998
2017-02-28,2366.080078,2367.790039,2358.959961,2363.639893,4210140000.0,2363.639893
2017-03-01,2380.129883,2400.97998,2380.129883,2395.959961,4345180000.0,2395.959961
2017-03-02,2394.75,2394.75,2380.169922,2381.919922,3821320000.0,2381.919922
2017-03-03,2380.919922,2383.889893,2375.389893,2383.120117,3555260000.0,2383.120117
